batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
28;49;3959;0.875;0.14285714285714285;0.14285714285714285;0.2456140350877193;0.2456140350877193;49.0;49.0;7.0;8;8.0;0;8.0;0.0
29;50;3960;0.7142857142857143;0.2;0.2;0.3125;0.3125;50.0;50.0;10.0;14;14.0;0;14.0;0.0
30;55;3953;1.0;0.21818181818181817;0.21818181818181817;0.3582089552238806;0.3582089552238806;55.0;55.0;12.0;12;12.0;0;12.0;0.0
31;61;3944;0.6428571428571429;0.14754098360655737;0.14754098360655737;0.24;0.24;61.0;61.0;9.0;14;14.0;0;14.0;0.0
32;58;3959;0.9444444444444444;0.29310344827586204;0.29310344827586204;0.44736842105263147;0.44736842105263147;58.0;58.0;17.0;18;18.0;0;18.0;0.0
33;47;3959;0.8461538461538461;0.23404255319148937;0.23404255319148937;0.36666666666666675;0.36666666666666675;47.0;47.0;11.0;13;13.0;0;13.0;0.0
34;49;3957;0.8571428571428571;0.24489795918367346;0.24489795918367346;0.38095238095238093;0.38095238095238093;49.0;49.0;12.0;14;14.0;0;14.0;0.0
35;55;3956;0.7;0.12727272727272726;0.12727272727272726;0.2153846153846154;0.2153846153846154;55.0;55.0;7.0;10;10.0;0;10.0;0.0
36;43;3968;0.9285714285714286;0.3023255813953488;0.3023255813953488;0.456140350877193;0.456140350877193;43.0;43.0;13.0;14;14.0;0;14.0;0.0
37;59;3946;0.7368421052631579;0.23728813559322035;0.23728813559322035;0.358974358974359;0.358974358974359;59.0;59.0;14.0;19;19.0;0;19.0;0.0
38;54;3956;0.8333333333333334;0.2777777777777778;0.2777777777777778;0.4166666666666667;0.4166666666666667;54.0;54.0;15.0;18;18.0;0;18.0;0.0
39;48;3962;0.75;0.1875;0.1875;0.3;0.3;48.0;48.0;9.0;12;12.0;0;12.0;0.0
40;70;3941;0.7777777777777778;0.2;0.2;0.3181818181818182;0.3181818181818182;70.0;70.0;14.0;18;18.0;0;18.0;0.0
41;61;3948;0.9411764705882353;0.26229508196721313;0.26229508196721313;0.41025641025641024;0.41025641025641024;61.0;61.0;16.0;17;17.0;0;17.0;0.0
42;52;3956;0.6470588235294118;0.21153846153846154;0.21153846153846154;0.31884057971014496;0.31884057971014496;52.0;52.0;11.0;17;17.0;0;17.0;0.0
43;61;3949;0.85;0.2786885245901639;0.2786885245901639;0.41975308641975306;0.41975308641975306;61.0;61.0;17.0;20;20.0;0;20.0;0.0
44;55;3957;0.7083333333333334;0.3090909090909091;0.3090909090909091;0.43037974683544294;0.43037974683544294;55.0;55.0;17.0;24;24.0;0;24.0;0.0
45;58;3957;0.75;0.20689655172413793;0.20689655172413793;0.32432432432432434;0.32432432432432434;58.0;58.0;12.0;16;16.0;0;16.0;0.0
46;49;3962;0.8;0.24489795918367346;0.24489795918367346;0.375;0.375;49.0;49.0;12.0;15;15.0;0;15.0;0.0
47;59;3948;0.8571428571428571;0.3050847457627119;0.3050847457627119;0.45000000000000007;0.45000000000000007;59.0;59.0;18.0;21;21.0;0;21.0;0.0
48;55;3953;0.8181818181818182;0.16363636363636364;0.16363636363636364;0.2727272727272727;0.2727272727272727;55.0;55.0;9.0;11;11.0;0;11.0;0.0
49;68;3945;0.8888888888888888;0.11764705882352941;0.11764705882352941;0.20779220779220778;0.20779220779220778;68.0;68.0;8.0;9;9.0;0;9.0;0.0
50;70;3943;0.875;0.3;0.3;0.44680851063829785;0.44680851063829785;70.0;70.0;21.0;24;24.0;0;24.0;0.0
51;47;3956;0.75;0.1276595744680851;0.1276595744680851;0.2181818181818182;0.2181818181818182;47.0;47.0;6.0;8;8.0;0;8.0;0.0
52;44;3964;0.7692307692307693;0.22727272727272727;0.22727272727272727;0.3508771929824561;0.3508771929824561;44.0;44.0;10.0;13;13.0;0;13.0;0.0
53;63;3949;0.7333333333333333;0.1746031746031746;0.1746031746031746;0.28205128205128205;0.28205128205128205;63.0;63.0;11.0;15;15.0;0;15.0;0.0
54;52;3966;1.0;0.21153846153846154;0.21153846153846154;0.34920634920634924;0.34920634920634924;52.0;52.0;11.0;11;11.0;0;11.0;0.0
55;47;3960;0.9230769230769231;0.2553191489361702;0.2553191489361702;0.4;0.4;47.0;47.0;12.0;13;13.0;0;13.0;0.0
56;50;3958;0.8888888888888888;0.16;0.16;0.27118644067796616;0.27118644067796616;50.0;50.0;8.0;9;9.0;0;9.0;0.0
57;38;3970;0.7272727272727273;0.21052631578947367;0.21052631578947367;0.32653061224489793;0.32653061224489793;38.0;38.0;8.0;11;11.0;0;11.0;0.0
58;63;3942;0.4166666666666667;0.07936507936507936;0.07936507936507936;0.13333333333333333;0.13333333333333333;63.0;63.0;5.0;12;12.0;0;12.0;0.0
59;46;3965;0.8888888888888888;0.34782608695652173;0.34782608695652173;0.5;0.5;46.0;46.0;16.0;18;18.0;0;18.0;0.0
60;52;3957;0.8235294117647058;0.2692307692307692;0.2692307692307692;0.4057971014492754;0.4057971014492754;52.0;52.0;14.0;17;17.0;0;17.0;0.0
61;54;3956;0.8;0.2222222222222222;0.2222222222222222;0.3478260869565218;0.3478260869565218;54.0;54.0;12.0;15;15.0;0;15.0;0.0
62;56;3953;0.9;0.32142857142857145;0.32142857142857145;0.4736842105263158;0.4736842105263158;56.0;56.0;18.0;20;20.0;0;20.0;0.0
63;59;3952;1.0;0.2033898305084746;0.2033898305084746;0.33802816901408456;0.33802816901408456;59.0;59.0;12.0;12;12.0;0;12.0;0.0
64;51;3955;0.8461538461538461;0.21568627450980393;0.21568627450980393;0.34375000000000006;0.34375000000000006;51.0;51.0;11.0;13;13.0;0;13.0;0.0
65;50;3958;0.7333333333333333;0.22;0.22;0.3384615384615385;0.3384615384615385;50.0;50.0;11.0;15;15.0;0;15.0;0.0
66;51;3959;0.7692307692307693;0.19607843137254902;0.19607843137254902;0.31250000000000006;0.31250000000000006;51.0;51.0;10.0;13;13.0;0;13.0;0.0
67;54;3951;0.6875;0.2037037037037037;0.2037037037037037;0.3142857142857142;0.3142857142857142;54.0;54.0;11.0;16;16.0;0;16.0;0.0
68;70;3937;0.8333333333333334;0.14285714285714285;0.14285714285714285;0.2439024390243902;0.2439024390243902;70.0;70.0;10.0;12;12.0;0;12.0;0.0
69;47;3958;0.7142857142857143;0.10638297872340426;0.10638297872340426;0.18518518518518517;0.18518518518518517;47.0;47.0;5.0;7;7.0;0;7.0;0.0
70;61;3948;0.75;0.19672131147540983;0.19672131147540983;0.3116883116883117;0.3116883116883117;61.0;61.0;12.0;16;16.0;0;16.0;0.0
71;72;3944;0.7727272727272727;0.2361111111111111;0.2361111111111111;0.36170212765957444;0.36170212765957444;72.0;72.0;17.0;22;22.0;0;22.0;0.0
72;48;3959;0.8235294117647058;0.2916666666666667;0.2916666666666667;0.4307692307692308;0.4307692307692308;48.0;48.0;14.0;17;17.0;0;17.0;0.0
73;57;3952;0.8823529411764706;0.2631578947368421;0.2631578947368421;0.40540540540540543;0.40540540540540543;57.0;57.0;15.0;17;17.0;0;17.0;0.0
74;53;3953;0.7222222222222222;0.24528301886792453;0.24528301886792453;0.36619718309859156;0.36619718309859156;53.0;53.0;13.0;18;18.0;0;18.0;0.0
75;61;3946;0.6;0.14754098360655737;0.14754098360655737;0.23684210526315788;0.23684210526315788;61.0;61.0;9.0;15;15.0;0;15.0;0.0
76;55;3955;0.8;0.21818181818181817;0.21818181818181817;0.34285714285714286;0.34285714285714286;55.0;55.0;12.0;15;15.0;0;15.0;0.0
77;64;3941;0.5833333333333334;0.109375;0.109375;0.1842105263157895;0.1842105263157895;64.0;64.0;7.0;12;12.0;0;12.0;0.0
78;58;3947;0.8181818181818182;0.15517241379310345;0.15517241379310345;0.26086956521739135;0.26086956521739135;58.0;58.0;9.0;11;11.0;0;11.0;0.0
79;61;3945;0.7333333333333333;0.18032786885245902;0.18032786885245902;0.2894736842105263;0.2894736842105263;61.0;61.0;11.0;15;15.0;0;15.0;0.0
80;57;3953;0.6666666666666666;0.14035087719298245;0.14035087719298245;0.2318840579710145;0.2318840579710145;57.0;57.0;8.0;12;12.0;0;12.0;0.0
81;44;3964;0.5;0.06818181818181818;0.06818181818181818;0.12000000000000001;0.12000000000000001;44.0;44.0;3.0;6;6.0;0;6.0;0.0
82;44;3962;0.75;0.13636363636363635;0.13636363636363635;0.23076923076923075;0.23076923076923075;44.0;44.0;6.0;8;8.0;0;8.0;0.0
83;66;3951;0.8;0.24242424242424243;0.24242424242424243;0.372093023255814;0.372093023255814;66.0;66.0;16.0;20;20.0;0;20.0;0.0
84;59;3945;0.8333333333333334;0.2542372881355932;0.2542372881355932;0.38961038961038963;0.38961038961038963;59.0;59.0;15.0;18;18.0;0;18.0;0.0
85;44;3962;0.6;0.13636363636363635;0.13636363636363635;0.22222222222222218;0.22222222222222218;44.0;44.0;6.0;10;10.0;0;10.0;0.0
86;57;3953;0.9090909090909091;0.17543859649122806;0.17543859649122806;0.2941176470588235;0.2941176470588235;57.0;57.0;10.0;11;11.0;0;11.0;0.0
87;72;3943;0.8571428571428571;0.16666666666666666;0.16666666666666666;0.27906976744186046;0.27906976744186046;72.0;72.0;12.0;14;14.0;0;14.0;0.0
88;57;3951;0.8421052631578947;0.2807017543859649;0.2807017543859649;0.42105263157894735;0.42105263157894735;57.0;57.0;16.0;19;19.0;0;19.0;0.0
89;59;3952;0.7272727272727273;0.13559322033898305;0.13559322033898305;0.2285714285714286;0.2285714285714286;59.0;59.0;8.0;11;11.0;0;11.0;0.0
90;54;3960;0.9545454545454546;0.3888888888888889;0.3888888888888889;0.5526315789473685;0.5526315789473685;54.0;54.0;21.0;22;22.0;0;22.0;0.0
91;57;3954;0.8571428571428571;0.21052631578947367;0.21052631578947367;0.33802816901408456;0.33802816901408456;57.0;57.0;12.0;14;14.0;0;14.0;0.0
92;45;3966;0.75;0.26666666666666666;0.26666666666666666;0.3934426229508197;0.3934426229508197;45.0;45.0;12.0;16;16.0;0;16.0;0.0
93;55;3957;0.9047619047619048;0.34545454545454546;0.34545454545454546;0.5;0.5;55.0;55.0;19.0;21;21.0;0;21.0;0.0
94;46;3965;0.8461538461538461;0.2391304347826087;0.2391304347826087;0.3728813559322034;0.3728813559322034;46.0;46.0;11.0;13;13.0;0;13.0;0.0
95;58;3954;0.36363636363636365;0.06896551724137931;0.06896551724137931;0.11594202898550723;0.11594202898550723;58.0;58.0;4.0;11;11.0;0;11.0;0.0
96;52;3957;0.5833333333333334;0.1346153846153846;0.1346153846153846;0.21875;0.21875;52.0;52.0;7.0;12;12.0;0;12.0;0.0
97;68;3948;0.7222222222222222;0.19117647058823528;0.19117647058823528;0.3023255813953488;0.3023255813953488;68.0;68.0;13.0;18;18.0;0;18.0;0.0
98;53;3958;0.9;0.16981132075471697;0.16981132075471697;0.2857142857142857;0.2857142857142857;53.0;53.0;9.0;10;10.0;0;10.0;0.0
99;49;3963;0.75;0.24489795918367346;0.24489795918367346;0.3692307692307692;0.3692307692307692;49.0;49.0;12.0;16;16.0;0;16.0;0.0
100;49;3955;0.8;0.16326530612244897;0.16326530612244897;0.27118644067796605;0.27118644067796605;49.0;49.0;8.0;10;10.0;0;10.0;0.0
