batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
87;79;25422;0.6666666666666666;0.019801980198019802;0.18181818181818182;0.038461538461538464;0.28571428571428575;11.0;101.0;2.0;4;3.0;0;3.0;0.0
88;65;21436;0.0;0.0;0.0;0;0;9.0;100.0;0.0;1;1.0;0;1.0;0.0
89;67;21684;0;0.0;0.0;0;0;8.0;100.0;0.0;3;0;0;0;0.0
90;206;35090;1.0;0.02912621359223301;0.2727272727272727;0.05660377358490566;0.42857142857142855;11.0;103.0;3.0;5;3.0;0;3.0;0.0
91;285;35465;0.8;0.0380952380952381;0.3076923076923077;0.07272727272727274;0.4444444444444444;13.0;105.0;4.0;7;5.0;0;5.0;0.0
92;106;26896;0.6666666666666666;0.03773584905660377;0.19047619047619047;0.07142857142857142;0.2962962962962963;21.0;106.0;4.0;7;6.0;1.0;5.0;0.0
93;71;31782;0.3333333333333333;0.009433962264150943;0.09090909090909091;0.01834862385321101;0.14285714285714288;11.0;106.0;1.0;7;3.0;0;3.0;0.0
94;174;27429;0.5;0.009345794392523364;0.08333333333333333;0.018348623853211007;0.14285714285714285;12.0;107.0;1.0;3;2.0;0;2.0;0.0
95;247;37078;0.6666666666666666;0.01834862385321101;0.15384615384615385;0.03571428571428572;0.25;13.0;109.0;2.0;4;3.0;0;3.0;0.0
96;81;23421;0.0;0.0;0.0;0;0;11.0;108.0;0.0;1;1.0;0;1.0;0.0
97;81;23671;0.0;0.0;0.0;0;0;11.0;109.0;0.0;1;1.0;0;1.0;0.0
98;85;38318;0.6666666666666666;0.017857142857142856;0.15384615384615385;0.034782608695652174;0.25;13.0;112.0;2.0;5;3.0;0;3.0;0.0
99;82;24170;0.5;0.008928571428571428;0.08333333333333333;0.017543859649122806;0.14285714285714285;12.0;112.0;1.0;2;2.0;0;2.0;0.0
100;89;39113;0.8;0.034482758620689655;0.26666666666666666;0.06611570247933884;0.4;15.0;116.0;4.0;9;5.0;0;5.0;0.0
