infer_mode;features;train_using_all_batches;batch;featurizer;attribute;feature;weight
all;incremental;False;1;OccurAttrFeaturizer;CRM_ATPT_CPTD_CD;JURIS_DESC;0.296
all;incremental;False;1;OccurAttrFeaturizer;CRM_ATPT_CPTD_CD;KY_CD;0.4
all;incremental;False;1;OccurAttrFeaturizer;CRM_ATPT_CPTD_CD;LAW_CAT_CD;0.346
all;incremental;False;1;OccurAttrFeaturizer;CRM_ATPT_CPTD_CD;LOC_OF_OCCUR_DESC;0.308
all;incremental;False;1;OccurAttrFeaturizer;CRM_ATPT_CPTD_CD;OFNS_DESC;0.324
all;incremental;False;1;OccurAttrFeaturizer;CRM_ATPT_CPTD_CD;PATROL_BORO;0.295
all;incremental;False;1;OccurAttrFeaturizer;CRM_ATPT_CPTD_CD;PD_CD;0.469
all;incremental;False;1;OccurAttrFeaturizer;CRM_ATPT_CPTD_CD;PD_DESC;0.455
all;incremental;False;1;OccurAttrFeaturizer;CRM_ATPT_CPTD_CD;PREM_TYP_DESC;0.271
all;incremental;False;1;OccurAttrFeaturizer;CRM_ATPT_CPTD_CD;X_COORD_CD;0.562
all;incremental;False;1;OccurAttrFeaturizer;CRM_ATPT_CPTD_CD;Y_COORD_CD;0.568
all;incremental;False;1;OccurAttrFeaturizer;CRM_ATPT_CPTD_CD;Latitude;0.597
all;incremental;False;1;OccurAttrFeaturizer;CRM_ATPT_CPTD_CD;Longitude;0.559
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;ADDR_PCT_CD;0.382
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;BORO_NM;0.179
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;CRM_ATPT_CPTD_CD;0.166
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;JURISDICTION_CODE;-0.0
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;JURIS_DESC;2.729
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;KY_CD;0.265
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;LAW_CAT_CD;0.198
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;LOC_OF_OCCUR_DESC;0.178
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;OFNS_DESC;0.255
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;PATROL_BORO;0.221
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;PD_CD;0.41
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;PD_DESC;0.362
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;PREM_TYP_DESC;2.262
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;X_COORD_CD;0.746
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;Y_COORD_CD;0.828
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;Latitude;0.876
all;incremental;False;1;OccurAttrFeaturizer;JURISDICTION_CODE;Longitude;0.89
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;ADDR_PCT_CD;0.422
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;BORO_NM;0.259
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;CRM_ATPT_CPTD_CD;0.206
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;JURISDICTION_CODE;2.746
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;JURIS_DESC;0.0
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;KY_CD;0.332
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;LAW_CAT_CD;0.214
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;LOC_OF_OCCUR_DESC;0.223
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;OFNS_DESC;0.313
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;PATROL_BORO;0.222
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;PD_CD;0.383
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;PD_DESC;0.371
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;PREM_TYP_DESC;2.296
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;X_COORD_CD;0.822
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;Y_COORD_CD;0.783
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;Latitude;0.885
all;incremental;False;1;OccurAttrFeaturizer;JURIS_DESC;Longitude;0.838
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;ADDR_PCT_CD;0.399
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;BORO_NM;0.351
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;CRM_ATPT_CPTD_CD;0.347
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;JURISDICTION_CODE;0.384
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;JURIS_DESC;0.389
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;KY_CD;-0.0
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;LAW_CAT_CD;1.291
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;LOC_OF_OCCUR_DESC;0.408
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;OFNS_DESC;3.167
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;PATROL_BORO;0.388
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;PD_CD;3.449
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;PD_DESC;3.383
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;PREM_TYP_DESC;0.573
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;X_COORD_CD;1.069
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;Y_COORD_CD;1.173
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;Latitude;1.152
all;incremental;False;1;OccurAttrFeaturizer;KY_CD;Longitude;1.187
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;ADDR_PCT_CD;0.063
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;BORO_NM;0.036
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;CRM_ATPT_CPTD_CD;0.032
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;JURISDICTION_CODE;0.013
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;JURIS_DESC;0.021
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;KY_CD;1.733
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;LAW_CAT_CD;-0.0
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;LOC_OF_OCCUR_DESC;0.027
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;OFNS_DESC;1.48
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;PATROL_BORO;0.028
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;PD_CD;1.782
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;PD_DESC;1.704
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;PREM_TYP_DESC;0.111
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;X_COORD_CD;0.397
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;Y_COORD_CD;0.434
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;Latitude;0.42
all;incremental;False;1;OccurAttrFeaturizer;LAW_CAT_CD;Longitude;0.45
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;ADDR_PCT_CD;-0.298
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;BORO_NM;-0.379
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;CRM_ATPT_CPTD_CD;-0.351
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;JURISDICTION_CODE;-0.319
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;JURIS_DESC;-0.308
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;KY_CD;0.18
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;LAW_CAT_CD;-0.319
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;LOC_OF_OCCUR_DESC;-0.0
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;OFNS_DESC;0.164
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;PATROL_BORO;-0.322
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;PD_CD;1.103
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;PD_DESC;1.051
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;PREM_TYP_DESC;1.722
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;X_COORD_CD;1.345
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;Y_COORD_CD;1.338
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;Latitude;1.402
all;incremental;False;1;OccurAttrFeaturizer;LOC_OF_OCCUR_DESC;Longitude;1.295
all;incremental;False;1;OccurAttrFeaturizer;Latitude;ADDR_PCT_CD;0.584
all;incremental;False;1;OccurAttrFeaturizer;Latitude;BORO_NM;-0.048
all;incremental;False;1;OccurAttrFeaturizer;Latitude;CRM_ATPT_CPTD_CD;-0.092
all;incremental;False;1;OccurAttrFeaturizer;Latitude;JURISDICTION_CODE;-0.07
all;incremental;False;1;OccurAttrFeaturizer;Latitude;JURIS_DESC;-0.069
all;incremental;False;1;OccurAttrFeaturizer;Latitude;KY_CD;-0.046
all;incremental;False;1;OccurAttrFeaturizer;Latitude;LAW_CAT_CD;-0.105
all;incremental;False;1;OccurAttrFeaturizer;Latitude;LOC_OF_OCCUR_DESC;-0.093
all;incremental;False;1;OccurAttrFeaturizer;Latitude;OFNS_DESC;-0.051
all;incremental;False;1;OccurAttrFeaturizer;Latitude;PATROL_BORO;0.038
all;incremental;False;1;OccurAttrFeaturizer;Latitude;PD_CD;0.1
all;incremental;False;1;OccurAttrFeaturizer;Latitude;PD_DESC;0.089
all;incremental;False;1;OccurAttrFeaturizer;Latitude;PREM_TYP_DESC;-0.022
all;incremental;False;1;OccurAttrFeaturizer;Latitude;X_COORD_CD;2.57
all;incremental;False;1;OccurAttrFeaturizer;Latitude;Y_COORD_CD;2.6
all;incremental;False;1;OccurAttrFeaturizer;Latitude;Latitude;0.0
all;incremental;False;1;OccurAttrFeaturizer;Latitude;Longitude;5.343
all;incremental;False;1;OccurAttrFeaturizer;Longitude;ADDR_PCT_CD;0.658
all;incremental;False;1;OccurAttrFeaturizer;Longitude;BORO_NM;-0.046
all;incremental;False;1;OccurAttrFeaturizer;Longitude;CRM_ATPT_CPTD_CD;-0.104
all;incremental;False;1;OccurAttrFeaturizer;Longitude;JURISDICTION_CODE;-0.034
all;incremental;False;1;OccurAttrFeaturizer;Longitude;JURIS_DESC;-0.04
all;incremental;False;1;OccurAttrFeaturizer;Longitude;KY_CD;-0.055
all;incremental;False;1;OccurAttrFeaturizer;Longitude;LAW_CAT_CD;-0.108
all;incremental;False;1;OccurAttrFeaturizer;Longitude;LOC_OF_OCCUR_DESC;-0.099
all;incremental;False;1;OccurAttrFeaturizer;Longitude;OFNS_DESC;-0.065
all;incremental;False;1;OccurAttrFeaturizer;Longitude;PATROL_BORO;0.041
all;incremental;False;1;OccurAttrFeaturizer;Longitude;PD_CD;0.088
all;incremental;False;1;OccurAttrFeaturizer;Longitude;PD_DESC;0.115
all;incremental;False;1;OccurAttrFeaturizer;Longitude;PREM_TYP_DESC;-0.024
all;incremental;False;1;OccurAttrFeaturizer;Longitude;X_COORD_CD;2.487
all;incremental;False;1;OccurAttrFeaturizer;Longitude;Y_COORD_CD;2.534
all;incremental;False;1;OccurAttrFeaturizer;Longitude;Latitude;5.37
all;incremental;False;1;OccurAttrFeaturizer;Longitude;Longitude;0.0
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;ADDR_PCT_CD;0.406
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;BORO_NM;0.374
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;CRM_ATPT_CPTD_CD;0.362
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;JURISDICTION_CODE;0.378
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;JURIS_DESC;0.399
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;KY_CD;3.206
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;LAW_CAT_CD;1.214
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;LOC_OF_OCCUR_DESC;0.405
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;OFNS_DESC;0.0
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;PATROL_BORO;0.393
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;PD_CD;3.222
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;PD_DESC;3.281
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;PREM_TYP_DESC;0.6
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;X_COORD_CD;1.058
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;Y_COORD_CD;1.073
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;Latitude;1.103
all;incremental;False;1;OccurAttrFeaturizer;OFNS_DESC;Longitude;1.147
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;ADDR_PCT_CD;2.142
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;BORO_NM;1.241
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;CRM_ATPT_CPTD_CD;0.037
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;JURISDICTION_CODE;0.041
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;JURIS_DESC;0.042
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;KY_CD;0.067
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;LAW_CAT_CD;0.036
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;LOC_OF_OCCUR_DESC;0.039
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;OFNS_DESC;0.062
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;PATROL_BORO;0.0
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;PD_CD;0.147
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;PD_DESC;0.167
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;PREM_TYP_DESC;0.163
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;X_COORD_CD;1.561
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;Y_COORD_CD;1.592
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;Latitude;1.643
all;incremental;False;1;OccurAttrFeaturizer;PATROL_BORO;Longitude;1.636
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;ADDR_PCT_CD;0.289
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;BORO_NM;0.197
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;CRM_ATPT_CPTD_CD;0.171
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;JURISDICTION_CODE;0.196
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;JURIS_DESC;0.186
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;KY_CD;3.084
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;LAW_CAT_CD;0.881
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;LOC_OF_OCCUR_DESC;0.301
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;OFNS_DESC;2.76
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;PATROL_BORO;0.215
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;PD_CD;0.0
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;PD_DESC;6.257
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;PREM_TYP_DESC;0.815
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;X_COORD_CD;1.965
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;Y_COORD_CD;2.006
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;Latitude;2.051
all;incremental;False;1;OccurAttrFeaturizer;PD_CD;Longitude;2.032
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;ADDR_PCT_CD;0.283
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;BORO_NM;0.217
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;CRM_ATPT_CPTD_CD;0.179
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;JURISDICTION_CODE;0.21
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;JURIS_DESC;0.181
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;KY_CD;2.975
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;LAW_CAT_CD;0.896
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;LOC_OF_OCCUR_DESC;0.25
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;OFNS_DESC;2.793
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;PATROL_BORO;0.213
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;PD_CD;6.262
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;PD_DESC;0.0
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;PREM_TYP_DESC;0.88
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;X_COORD_CD;1.945
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;Y_COORD_CD;2.017
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;Latitude;2.14
all;incremental;False;1;OccurAttrFeaturizer;PD_DESC;Longitude;2.053
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;ADDR_PCT_CD;0.046
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;BORO_NM;-0.129
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;CRM_ATPT_CPTD_CD;-0.203
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;JURISDICTION_CODE;1.761
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;JURIS_DESC;1.73
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;KY_CD;0.576
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;LAW_CAT_CD;-0.046
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;LOC_OF_OCCUR_DESC;1.577
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;OFNS_DESC;0.492
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;PATROL_BORO;-0.074
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;PD_CD;1.947
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;PD_DESC;2.062
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;PREM_TYP_DESC;-0.0
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;X_COORD_CD;3.164
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;Y_COORD_CD;3.061
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;Latitude;3.249
all;incremental;False;1;OccurAttrFeaturizer;PREM_TYP_DESC;Longitude;3.195
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;ADDR_PCT_CD;0.575
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;BORO_NM;-0.04
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;CRM_ATPT_CPTD_CD;-0.106
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;JURISDICTION_CODE;-0.078
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;JURIS_DESC;-0.083
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;KY_CD;-0.061
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;LAW_CAT_CD;-0.1
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;LOC_OF_OCCUR_DESC;-0.086
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;OFNS_DESC;-0.069
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;PATROL_BORO;-0.008
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;PD_CD;0.06
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;PD_DESC;0.081
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;PREM_TYP_DESC;-0.023
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;X_COORD_CD;-0.0
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;Y_COORD_CD;5.335
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;Latitude;2.577
all;incremental;False;1;OccurAttrFeaturizer;X_COORD_CD;Longitude;2.473
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;ADDR_PCT_CD;0.604
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;BORO_NM;-0.027
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;CRM_ATPT_CPTD_CD;-0.069
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;JURISDICTION_CODE;-0.042
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;JURIS_DESC;-0.052
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;KY_CD;-0.05
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;LAW_CAT_CD;-0.083
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;LOC_OF_OCCUR_DESC;-0.081
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;OFNS_DESC;-0.055
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;PATROL_BORO;0.001
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;PD_CD;0.08
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;PD_DESC;0.084
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;PREM_TYP_DESC;-0.022
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;X_COORD_CD;5.318
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;Y_COORD_CD;0.0
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;Latitude;2.622
all;incremental;False;1;OccurAttrFeaturizer;Y_COORD_CD;Longitude;2.544
