batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
14;1781;12276;0.7457627118644068;0.02962962962962963;0.02962962962962963;0.05699481865284974;0.05699481865284974;1485.0;1485.0;44.0;59;59.0;0;59.0;0.0
15;1914;13136;0.7368421052631579;0.017789072426937738;0.017789072426937738;0.034739454094292806;0.034739454094292806;1574.0;1574.0;28.0;38;38.0;0;38.0;0.0
16;2044;14006;0.7837837837837838;0.017303102625298328;0.017303102625298328;0.03385872737886748;0.03385872737886748;1676.0;1676.0;29.0;37;37.0;0;37.0;0.0
17;2162;14891;0.7272727272727273;0.013597733711048159;0.013597733711048159;0.026696329254727477;0.026696329254727477;1765.0;1765.0;24.0;33;33.0;0;33.0;0.0
18;2299;15765;0.6888888888888889;0.01650692225772098;0.01650692225772098;0.03224128965158606;0.03224128965158606;1878.0;1878.0;31.0;45;45.0;1.0;44.0;0.0
19;2439;16621;0.7441860465116279;0.01609657947686117;0.01609657947686117;0.03151157065484983;0.03151157065484983;1988.0;1988.0;32.0;43;43.0;1.0;42.0;0.0
20;2574;17497;0.7;0.01338432122370937;0.01338432122370937;0.02626641651031895;0.02626641651031895;2092.0;2092.0;28.0;40;40.0;0;40.0;0.0
21;2696;18362;0.65625;0.00960658737419945;0.00960658737419945;0.01893597835888187;0.01893597835888187;2186.0;2186.0;21.0;32;32.0;1.0;31.0;0.0
22;2826;19236;0.6428571428571429;0.011759581881533102;0.011759581881533102;0.023096663815226688;0.023096663815226688;2296.0;2296.0;27.0;42;42.0;0;42.0;0.0
23;2943;20121;0.7058823529411765;0.010058675607711651;0.010058675607711651;0.019834710743801654;0.019834710743801654;2386.0;2386.0;24.0;34;34.0;0;34.0;0.0
24;3073;20992;0.8333333333333334;0.012038523274478331;0.012038523274478331;0.02373417721518988;0.02373417721518988;2492.0;2492.0;30.0;36;36.0;0;36.0;0.0
25;3207;21875;0.6153846153846154;0.012326656394453005;0.012326656394453005;0.02416918429003021;0.02416918429003021;2596.0;2596.0;32.0;52;52.0;0;52.0;0.0
26;3341;22720;0.6;0.007783543365455893;0.007783543365455893;0.015367727771679473;0.015367727771679473;2698.0;2698.0;21.0;35;35.0;0;35.0;0.0
27;3478;23598;0.5625;0.009594882729211088;0.009594882729211088;0.01886792452830189;0.01886792452830189;2814.0;2814.0;27.0;48;48.0;1.0;47.0;0.0
28;3592;24478;0.5483870967741935;0.00585802894555479;0.00585802894555479;0.01159222638936243;0.01159222638936243;2902.0;2902.0;17.0;31;31.0;0;31.0;0.0
29;3708;25369;0.6774193548387096;0.006997667444185272;0.006997667444185272;0.013852242744063324;0.013852242744063324;3001.0;3001.0;21.0;31;31.0;0;31.0;0.0
30;3832;26239;0.6875;0.007087628865979381;0.007087628865979381;0.01403061224489796;0.01403061224489796;3104.0;3104.0;22.0;32;32.0;1.0;31.0;0.0
31;3970;27123;0.6086956521739131;0.008692952499223843;0.008692952499223843;0.017141108050198958;0.017141108050198958;3221.0;3221.0;28.0;46;46.0;0;46.0;0.0
32;4106;27987;0.6346153846153846;0.009912886752778613;0.009912886752778613;0.019520851818988466;0.019520851818988466;3329.0;3329.0;33.0;52;52.0;3.0;49.0;0.0
33;4243;28861;0.6956521739130435;0.009313154831199068;0.009313154831199068;0.01838024124066628;0.01838024124066628;3436.0;3436.0;32.0;46;46.0;0;46.0;0.0
34;4369;29723;0.5333333333333333;0.006798866855524079;0.006798866855524079;0.013426573426573427;0.013426573426573427;3530.0;3530.0;24.0;45;45.0;4.0;41.0;0.0
35;4484;30625;0.475;0.005241379310344828;0.005241379310344828;0.010368349249658937;0.010368349249658937;3625.0;3625.0;19.0;40;40.0;0;40.0;0.0
36;4600;31506;0.5294117647058824;0.004836109618484685;0.004836109618484685;0.009584664536741214;0.009584664536741214;3722.0;3722.0;18.0;34;34.0;0;34.0;0.0
37;4722;32379;0.6842105263157895;0.006795608991113434;0.006795608991113434;0.013457556935817804;0.013457556935817804;3826.0;3826.0;26.0;38;38.0;1.0;37.0;0.0
38;4832;33271;0.5454545454545454;0.006136537969828688;0.006136537969828688;0.012136536030341339;0.012136536030341339;3911.0;3911.0;24.0;44;44.0;0;44.0;0.0
39;4953;34144;0.37037037037037035;0.00499001996007984;0.00499001996007984;0.00984736582964057;0.00984736582964057;4008.0;4008.0;20.0;54;54.0;0;54.0;0.0
40;5083;35043;0.6122448979591837;0.007285089849441476;0.007285089849441476;0.01439884809215263;0.01439884809215263;4118.0;4118.0;30.0;49;49.0;0;49.0;0.0
41;5209;35888;0.7073170731707317;0.006881822496440437;0.006881822496440437;0.0136310223266745;0.0136310223266745;4214.0;4214.0;29.0;41;41.0;0;41.0;0.0
42;5333;36756;0.5416666666666666;0.0030169412856811324;0.0030169412856811324;0.006000461573967228;0.006000461573967228;4309.0;4309.0;13.0;24;24.0;0;24.0;0.0
43;5452;37651;0.5609756097560976;0.005209513023782559;0.005209513023782559;0.010323159784560143;0.010323159784560143;4415.0;4415.0;23.0;41;41.0;0;41.0;0.0
44;5575;38532;0.7567567567567568;0.006201550387596899;0.006201550387596899;0.012302284710017573;0.012302284710017573;4515.0;4515.0;28.0;37;37.0;0;37.0;0.0
45;5695;39405;0.5161290322580645;0.0034729759062296505;0.0034729759062296505;0.006899525657611039;0.006899525657611039;4607.0;4607.0;16.0;31;31.0;0;31.0;0.0
46;5834;40288;0.5681818181818182;0.005285412262156448;0.005285412262156448;0.010473397570171765;0.010473397570171765;4730.0;4730.0;25.0;44;44.0;0;44.0;0.0
47;5960;41154;0.5;0.007244876837093769;0.007244876837093769;0.014282799428688023;0.014282799428688023;4831.0;4831.0;35.0;70;70.0;0;70.0;0.0
48;6087;42021;0.47368421052631576;0.003656307129798903;0.003656307129798903;0.007256601491634751;0.007256601491634751;4923.0;4923.0;18.0;38;38.0;2.0;36.0;0.0
49;6225;42887;0.6595744680851063;0.006144697720515362;0.006144697720515362;0.012175962293794187;0.012175962293794187;5045.0;5045.0;31.0;47;47.0;1.0;46.0;0.0
50;6344;43780;0.6;0.004090377873003506;0.004090377873003506;0.00812536273940801;0.00812536273940801;5134.0;5134.0;21.0;35;35.0;0;35.0;0.0
51;6484;44628;0.6222222222222222;0.00533028745478774;0.00533028745478774;0.010570026425066062;0.010570026425066062;5253.0;5253.0;28.0;45;45.0;0;45.0;0.0
52;6604;45506;0.7692307692307693;0.005612722170252572;0.005612722170252572;0.01114413075780089;0.01114413075780089;5345.0;5345.0;30.0;39;39.0;0;39.0;0.0
53;6727;46382;0.6756756756756757;0.004597278411180581;0.004597278411180581;0.009132420091324199;0.009132420091324199;5438.0;5438.0;25.0;37;37.0;1.0;36.0;0.0
54;6838;47280;0.6216216216216216;0.00416289592760181;0.00416289592760181;0.008270406328658757;0.008270406328658757;5525.0;5525.0;23.0;37;37.0;0;37.0;0.0
55;6979;48151;0.7021276595744681;0.005847953216374269;0.005847953216374269;0.011599297012302286;0.011599297012302286;5643.0;5643.0;33.0;47;47.0;0;47.0;0.0
56;7104;48989;0.6944444444444444;0.004359197907585004;0.004359197907585004;0.008664009703690868;0.008664009703690868;5735.0;5735.0;25.0;36;36.0;0;36.0;0.0
57;7223;49923;0.7804878048780488;0.005489792417224223;0.005489792417224223;0.01090289608177172;0.01090289608177172;5829.0;5829.0;32.0;41;41.0;0;41.0;0.0
58;7352;50756;0.6458333333333334;0.005231184610192373;0.005231184610192373;0.010378305992634753;0.010378305992634753;5926.0;5926.0;31.0;48;48.0;0;48.0;0.0
59;7494;51607;0.5454545454545454;0.002981613384131191;0.002981613384131191;0.005930807248764415;0.005930807248764415;6037.0;6037.0;18.0;33;33.0;0;33.0;0.0
60;7606;52488;0.7142857142857143;0.004077638231936063;0.004077638231936063;0.008108984755108661;0.008108984755108661;6131.0;6131.0;25.0;35;35.0;0;35.0;0.0
61;7736;53366;0.55;0.003527902501603592;0.003527902501603592;0.007010834926704907;0.007010834926704907;6236.0;6236.0;22.0;40;40.0;1.0;39.0;0.0
62;7873;54224;0.5806451612903226;0.0028337531486146094;0.0028337531486146094;0.005639981200062667;0.005639981200062667;6352.0;6352.0;18.0;31;31.0;1.0;30.0;0.0
63;7997;55099;0.7428571428571429;0.0040253909273881405;0.0040253909273881405;0.008007391438250694;0.008007391438250694;6459.0;6459.0;26.0;35;35.0;0;35.0;0.0
64;8118;55977;0.6666666666666666;0.003051571559353067;0.003051571559353067;0.006075334143377886;0.006075334143377886;6554.0;6554.0;20.0;30;30.0;0;30.0;0.0
65;8255;56853;0.6842105263157895;0.003897466646679658;0.003897466646679658;0.0077507825309286035;0.0077507825309286035;6671.0;6671.0;26.0;38;38.0;0;38.0;0.0
66;8382;57729;0.75;0.004873006497341997;0.004873006497341997;0.009683098591549295;0.009683098591549295;6772.0;6772.0;33.0;44;44.0;0;44.0;0.0
67;8528;58596;0.7058823529411765;0.003485838779956427;0.003485838779956427;0.006937418702124584;0.006937418702124584;6885.0;6885.0;24.0;34;34.0;0;34.0;0.0
68;8650;59495;0.6666666666666666;0.004296147787483889;0.004296147787483889;0.008537279453614115;0.008537279453614115;6983.0;6983.0;30.0;45;45.0;0;45.0;0.0
69;8778;60355;0.6666666666666666;0.0042366897330885465;0.0042366897330885465;0.008419870895312938;0.008419870895312938;7081.0;7081.0;30.0;45;45.0;1.0;44.0;0.0
70;8901;61213;0.7419354838709677;0.003205574912891986;0.003205574912891986;0.006383569247849015;0.006383569247849015;7175.0;7175.0;23.0;31;31.0;0;31.0;0.0
71;9047;62084;0.7857142857142857;0.007536311318169361;0.007536311318169361;0.014929424538545058;0.014929424538545058;7298.0;7298.0;55.0;70;70.0;1.0;69.0;0.0
72;9161;63023;0.6530612244897959;0.008698015765153574;0.008698015765153574;0.017167381974248924;0.017167381974248924;7358.0;7358.0;64.0;98;98.0;0;98.0;0.0
73;9279;63869;0.5466666666666666;0.005531570426335672;0.005531570426335672;0.010952317350073461;0.010952317350073461;7412.0;7412.0;41.0;75;75.0;0;75.0;0.0
74;9412;64712;0.631578947368421;0.0031982942430703624;0.0031982942430703624;0.0063643595863166254;0.0063643595863166254;7504.0;7504.0;24.0;38;38.0;0;38.0;0.0
75;9557;65570;0.7638888888888888;0.007213114754098361;0.007213114754098361;0.014291282317786149;0.014291282317786149;7625.0;7625.0;55.0;72;72.0;0;72.0;0.0
76;9673;66450;0.8392857142857143;0.006115014311735624;0.006115014311735624;0.012141565486954276;0.012141565486954276;7686.0;7686.0;47.0;56;56.0;0;56.0;0.0
77;9807;67347;0.7021276595744681;0.0042454650714010035;0.0042454650714010035;0.00843989769820972;0.00843989769820972;7773.0;7773.0;33.0;47;47.0;0;47.0;0.0
78;9925;68239;0.6888888888888889;0.003945024179180453;0.003945024179180453;0.007845122105529545;0.007845122105529545;7858.0;7858.0;31.0;45;45.0;0;45.0;0.0
79;10036;69118;0.5531914893617021;0.00327538422776518;0.00327538422776518;0.006512210394489668;0.006512210394489668;7938.0;7938.0;26.0;47;47.0;0;47.0;0.0
80;10160;69989;0.6170212765957447;0.0036087605774016924;0.0036087605774016924;0.007175553631077571;0.007175553631077571;8036.0;8036.0;29.0;47;47.0;0;47.0;0.0
81;10283;70862;0.6944444444444444;0.003075030750307503;0.003075030750307503;0.00612294881214793;0.00612294881214793;8130.0;8130.0;25.0;36;36.0;0;36.0;0.0
82;10394;71749;0.6666666666666666;0.002677702044790652;0.002677702044790652;0.005333979876348648;0.005333979876348648;8216.0;8216.0;22.0;33;33.0;0;33.0;0.0
83;10519;72624;0.8055555555555556;0.003485995912970309;0.003485995912970309;0.006941950927588271;0.006941950927588271;8319.0;8319.0;29.0;36;36.0;0;36.0;0.0
84;10641;73504;0.7837837837837838;0.0034474560152163575;0.0034474560152163575;0.006864717718073145;0.006864717718073145;8412.0;8412.0;29.0;37;37.0;0;37.0;0.0
85;10765;74389;0.7045454545454546;0.003644057834724345;0.003644057834724345;0.007250613963279149;0.007250613963279149;8507.0;8507.0;31.0;44;44.0;1.0;43.0;0.0
86;10881;75279;0.5714285714285714;0.002792971022925637;0.002792971022925637;0.005558772437753329;0.005558772437753329;8593.0;8593.0;24.0;42;42.0;0;42.0;0.0
87;11012;76146;0.6444444444444445;0.0033333333333333335;0.0033333333333333335;0.006632361349342483;0.006632361349342483;8700.0;8700.0;29.0;45;45.0;0;45.0;0.0
88;11134;77020;0.8157894736842105;0.003525531672921642;0.003525531672921642;0.007020722454988109;0.007020722454988109;8793.0;8793.0;31.0;38;38.0;0;38.0;0.0
89;11240;77915;0.631578947368421;0.0027063599458728013;0.0027063599458728013;0.005389624971929037;0.005389624971929037;8868.0;8868.0;24.0;38;38.0;2.0;36.0;0.0
90;11371;78813;0.7142857142857143;0.0033418736771750027;0.0033418736771750027;0.006652622241933696;0.006652622241933696;8977.0;8977.0;30.0;42;42.0;0;42.0;0.0
91;11494;79702;0.6410256410256411;0.0027563395810363835;0.0027563395810363835;0.005489076737292787;0.005489076737292787;9070.0;9070.0;25.0;39;39.0;1.0;38.0;0.0
92;11609;80554;0.696969696969697;0.0025106429429101627;0.0025106429429101627;0.005003262997607135;0.005003262997607135;9161.0;9161.0;23.0;33;33.0;0;33.0;0.0
93;11740;81425;0.8260869565217391;0.004099687129140144;0.004099687129140144;0.008158883521202361;0.008158883521202361;9269.0;9269.0;38.0;46;46.0;0;46.0;0.0
94;11880;82290;0.6304347826086957;0.0030946537189200725;0.0030946537189200725;0.006159074015079112;0.006159074015079112;9371.0;9371.0;29.0;46;46.0;0;46.0;0.0
95;11994;83167;0.7096774193548387;0.002326565143824027;0.002326565143824027;0.004637925582375883;0.004637925582375883;9456.0;9456.0;22.0;31;31.0;1.0;30.0;0.0
96;12121;84050;0.6363636363636364;0.0029282576866764276;0.0029282576866764276;0.00582968977722257;0.00582968977722257;9562.0;9562.0;28.0;44;44.0;0;44.0;0.0
97;12245;84935;0.6888888888888889;0.0032097742803893145;0.0032097742803893145;0.006389776357827476;0.006389776357827476;9658.0;9658.0;31.0;45;45.0;0;45.0;0.0
98;12368;85789;0.6764705882352942;0.002358974358974359;0.002358974358974359;0.004701553556827474;0.004701553556827474;9750.0;9750.0;23.0;34;34.0;0;34.0;0.0
99;12500;86676;0.6666666666666666;0.0032457652905974236;0.0032457652905974236;0.006460078732209549;0.006460078732209549;9859.0;9859.0;32.0;48;48.0;0;48.0;0.0
100;12625;87548;0.6744186046511628;0.0029139871382636655;0.0029139871382636655;0.0058029014507253625;0.0058029014507253625;9952.0;9952.0;29.0;43;43.0;0;43.0;0.0
