batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
16;130;879;1.0;0.015384615384615385;0.015384615384615385;0.030303030303030307;0.030303030303030307;130.0;130.0;2.0;2;2.0;0;2.0;0.0
17;118;894;1.0;0.03389830508474576;0.03389830508474576;0.06557377049180328;0.06557377049180328;118.0;118.0;4.0;4;4.0;0;4.0;0.0
18;137;881;0.375;0.021897810218978103;0.021897810218978103;0.04137931034482759;0.04137931034482759;137.0;137.0;3.0;8;8.0;0;8.0;0.0
19;140;879;0.7142857142857143;0.03571428571428571;0.03571428571428571;0.06802721088435375;0.06802721088435375;140.0;140.0;5.0;7;7.0;0;7.0;0.0
20;135;873;0.8333333333333334;0.037037037037037035;0.037037037037037035;0.07092198581560283;0.07092198581560283;135.0;135.0;5.0;6;6.0;0;6.0;0.0
21;122;891;1.0;0.00819672131147541;0.00819672131147541;0.016260162601626018;0.016260162601626018;122.0;122.0;1.0;1;1.0;0;1.0;0.0
22;130;881;1.0;0.03076923076923077;0.03076923076923077;0.059701492537313446;0.059701492537313446;130.0;130.0;4.0;4;4.0;0;4.0;0.0
23;117;894;0.75;0.02564102564102564;0.02564102564102564;0.049586776859504134;0.049586776859504134;117.0;117.0;3.0;4;4.0;0;4.0;0.0
24;130;882;1.0;0.023076923076923078;0.023076923076923078;0.04511278195488722;0.04511278195488722;130.0;130.0;3.0;3;3.0;0;3.0;0.0
25;134;880;1.0;0.03731343283582089;0.03731343283582089;0.07194244604316546;0.07194244604316546;134.0;134.0;5.0;5;5.0;0;5.0;0.0
26;134;877;0.75;0.022388059701492536;0.022388059701492536;0.04347826086956522;0.04347826086956522;134.0;134.0;3.0;4;4.0;0;4.0;0.0
27;137;879;0.3333333333333333;0.0072992700729927005;0.0072992700729927005;0.014285714285714285;0.014285714285714285;137.0;137.0;1.0;3;3.0;0;3.0;0.0
28;114;899;0.0;0.0;0.0;0;0;114.0;114.0;0.0;2;2.0;0;2.0;0.0
29;116;897;0.5;0.02586206896551724;0.02586206896551724;0.04918032786885246;0.04918032786885246;116.0;116.0;3.0;6;6.0;0;6.0;0.0
30;124;883;0.5;0.008064516129032258;0.008064516129032258;0.015873015873015872;0.015873015873015872;124.0;124.0;1.0;2;2.0;0;2.0;0.0
31;138;869;1.0;0.021739130434782608;0.021739130434782608;0.042553191489361694;0.042553191489361694;138.0;138.0;3.0;3;3.0;0;3.0;0.0
32;136;873;1.0;0.029411764705882353;0.029411764705882353;0.05714285714285715;0.05714285714285715;136.0;136.0;4.0;4;4.0;0;4.0;0.0
33;137;877;1.0;0.0072992700729927005;0.0072992700729927005;0.014492753623188404;0.014492753623188404;137.0;137.0;1.0;1;1.0;0;1.0;0.0
34;126;887;0.375;0.023809523809523808;0.023809523809523808;0.04477611940298507;0.04477611940298507;126.0;126.0;3.0;8;8.0;0;8.0;0.0
35;115;900;0.8571428571428571;0.05217391304347826;0.05217391304347826;0.09836065573770492;0.09836065573770492;115.0;115.0;6.0;7;7.0;0;7.0;0.0
36;116;900;0.3333333333333333;0.017241379310344827;0.017241379310344827;0.03278688524590164;0.03278688524590164;116.0;116.0;2.0;6;6.0;0;6.0;0.0
37;122;896;0.0;0.0;0.0;0;0;122.0;122.0;0.0;1;1.0;0;1.0;0.0
38;110;898;1.0;0.00909090909090909;0.00909090909090909;0.018018018018018018;0.018018018018018018;110.0;110.0;1.0;1;1.0;0;1.0;0.0
39;121;893;0.0;0.0;0.0;0;0;121.0;121.0;0.0;1;1.0;0;1.0;0.0
40;130;880;0.5;0.007692307692307693;0.007692307692307693;0.015151515151515154;0.015151515151515154;130.0;130.0;1.0;2;2.0;0;2.0;0.0
41;126;886;0.6666666666666666;0.015873015873015872;0.015873015873015872;0.031007751937984492;0.031007751937984492;126.0;126.0;2.0;3;3.0;0;3.0;0.0
42;124;889;0;0.0;0.0;0;0;124.0;124.0;0.0;0;0;0;0;0.0
43;119;893;0.5;0.01680672268907563;0.01680672268907563;0.03252032520325203;0.03252032520325203;119.0;119.0;2.0;4;4.0;0;4.0;0.0
44;123;894;0.25;0.008130081300813009;0.008130081300813009;0.015748031496062995;0.015748031496062995;123.0;123.0;1.0;4;4.0;0;4.0;0.0
45;120;892;1.0;0.008333333333333333;0.008333333333333333;0.01652892561983471;0.01652892561983471;120.0;120.0;1.0;1;1.0;0;1.0;0.0
46;139;877;0.6666666666666666;0.014388489208633094;0.014388489208633094;0.02816901408450704;0.02816901408450704;139.0;139.0;2.0;3;3.0;0;3.0;0.0
47;126;885;1.0;0.031746031746031744;0.031746031746031744;0.06153846153846154;0.06153846153846154;126.0;126.0;4.0;4;4.0;0;4.0;0.0
48;127;885;0.3333333333333333;0.007874015748031496;0.007874015748031496;0.015384615384615385;0.015384615384615385;127.0;127.0;1.0;3;3.0;0;3.0;0.0
49;138;881;0.6666666666666666;0.014492753623188406;0.014492753623188406;0.028368794326241138;0.028368794326241138;138.0;138.0;2.0;3;3.0;0;3.0;0.0
50;119;893;1.0;0.03361344537815126;0.03361344537815126;0.06504065040650406;0.06504065040650406;119.0;119.0;4.0;4;4.0;0;4.0;0.0
51;140;869;1.0;0.014285714285714285;0.014285714285714285;0.028169014084507043;0.028169014084507043;140.0;140.0;2.0;2;2.0;0;2.0;0.0
52;120;889;0.6666666666666666;0.016666666666666666;0.016666666666666666;0.03252032520325203;0.03252032520325203;120.0;120.0;2.0;3;3.0;0;3.0;0.0
53;123;886;0.5;0.016260162601626018;0.016260162601626018;0.03149606299212599;0.03149606299212599;123.0;123.0;2.0;4;4.0;0;4.0;0.0
54;111;893;1.0;0.009009009009009009;0.009009009009009009;0.01785714285714286;0.01785714285714286;111.0;111.0;1.0;1;1.0;0;1.0;0.0
55;141;875;0.6666666666666666;0.014184397163120567;0.014184397163120567;0.027777777777777776;0.027777777777777776;141.0;141.0;2.0;3;3.0;0;3.0;0.0
56;125;886;0.6666666666666666;0.016;0.016;0.03125;0.03125;125.0;125.0;2.0;3;3.0;0;3.0;0.0
57;119;888;0.5;0.008403361344537815;0.008403361344537815;0.01652892561983471;0.01652892561983471;119.0;119.0;1.0;2;2.0;0;2.0;0.0
58;129;890;1.0;0.015503875968992248;0.015503875968992248;0.030534351145038167;0.030534351145038167;129.0;129.0;2.0;2;2.0;0;2.0;0.0
59;142;868;1.0;0.007042253521126761;0.007042253521126761;0.013986013986013986;0.013986013986013986;142.0;142.0;1.0;1;1.0;0;1.0;0.0
60;112;904;1.0;0.08035714285714286;0.08035714285714286;0.14876033057851243;0.14876033057851243;112.0;112.0;9.0;9;9.0;0;9.0;0.0
61;130;878;1.0;0.023076923076923078;0.023076923076923078;0.04511278195488722;0.04511278195488722;130.0;130.0;3.0;3;3.0;0;3.0;0.0
62;137;883;0.5;0.0072992700729927005;0.0072992700729927005;0.014388489208633093;0.014388489208633093;137.0;137.0;1.0;2;2.0;0;2.0;0.0
63;124;892;0;0.0;0.0;0;0;124.0;124.0;0.0;0;0;0;0;0.0
64;121;888;1.0;0.008264462809917356;0.008264462809917356;0.01639344262295082;0.01639344262295082;121.0;121.0;1.0;1;1.0;0;1.0;0.0
65;137;881;0.3333333333333333;0.0072992700729927005;0.0072992700729927005;0.014285714285714285;0.014285714285714285;137.0;137.0;1.0;3;3.0;0;3.0;0.0
66;127;885;0.6;0.023622047244094488;0.023622047244094488;0.045454545454545456;0.045454545454545456;127.0;127.0;3.0;5;5.0;0;5.0;0.0
67;146;866;0.0;0.0;0.0;0;0;146.0;146.0;0.0;3;3.0;0;3.0;0.0
68;122;897;0.3333333333333333;0.00819672131147541;0.00819672131147541;0.016;0.016;122.0;122.0;1.0;3;3.0;0;3.0;0.0
69;128;887;0.5;0.0078125;0.0078125;0.015384615384615385;0.015384615384615385;128.0;128.0;1.0;2;2.0;0;2.0;0.0
70;123;892;1.0;0.024390243902439025;0.024390243902439025;0.047619047619047616;0.047619047619047616;123.0;123.0;3.0;3;3.0;0;3.0;0.0
71;146;859;0.5;0.02054794520547945;0.02054794520547945;0.039473684210526314;0.039473684210526314;146.0;146.0;3.0;6;6.0;0;6.0;0.0
72;114;904;0.6666666666666666;0.017543859649122806;0.017543859649122806;0.03418803418803419;0.03418803418803419;114.0;114.0;2.0;3;3.0;0;3.0;0.0
73;118;902;1.0;0.00847457627118644;0.00847457627118644;0.01680672268907563;0.01680672268907563;118.0;118.0;1.0;1;1.0;0;1.0;0.0
74;133;880;1.0;0.03007518796992481;0.03007518796992481;0.058394160583941604;0.058394160583941604;133.0;133.0;4.0;4;4.0;0;4.0;0.0
75;145;873;0.5;0.006896551724137931;0.006896551724137931;0.013605442176870748;0.013605442176870748;145.0;145.0;1.0;2;2.0;0;2.0;0.0
76;116;892;0.0;0.0;0.0;0;0;116.0;116.0;0.0;1;1.0;0;1.0;0.0
77;134;887;0.8;0.029850746268656716;0.029850746268656716;0.05755395683453237;0.05755395683453237;134.0;134.0;4.0;5;5.0;0;5.0;0.0
78;118;889;0.0;0.0;0.0;0;0;118.0;118.0;0.0;2;2.0;0;2.0;0.0
79;111;901;1.0;0.018018018018018018;0.018018018018018018;0.035398230088495575;0.035398230088495575;111.0;111.0;2.0;2;2.0;0;2.0;0.0
80;124;885;0.75;0.024193548387096774;0.024193548387096774;0.04687499999999999;0.04687499999999999;124.0;124.0;3.0;4;4.0;0;4.0;0.0
81;123;886;0.6666666666666666;0.016260162601626018;0.016260162601626018;0.03174603174603175;0.03174603174603175;123.0;123.0;2.0;3;3.0;0;3.0;0.0
82;111;897;0.5;0.009009009009009009;0.009009009009009009;0.017699115044247787;0.017699115044247787;111.0;111.0;1.0;2;2.0;0;2.0;0.0
83;125;894;1.0;0.024;0.024;0.046875;0.046875;125.0;125.0;3.0;3;3.0;0;3.0;0.0
84;122;896;0.42857142857142855;0.02459016393442623;0.02459016393442623;0.04651162790697675;0.04651162790697675;122.0;122.0;3.0;7;7.0;0;7.0;0.0
85;124;889;0.0;0.0;0.0;0;0;124.0;124.0;0.0;2;2.0;0;2.0;0.0
86;116;899;1.0;0.017241379310344827;0.017241379310344827;0.03389830508474576;0.03389830508474576;116.0;116.0;2.0;2;2.0;0;2.0;0.0
87;131;886;0.6;0.022900763358778626;0.022900763358778626;0.044117647058823525;0.044117647058823525;131.0;131.0;3.0;5;5.0;0;5.0;0.0
88;122;897;0.5;0.00819672131147541;0.00819672131147541;0.016129032258064516;0.016129032258064516;122.0;122.0;1.0;2;2.0;0;2.0;0.0
89;106;905;1.0;0.018867924528301886;0.018867924528301886;0.037037037037037035;0.037037037037037035;106.0;106.0;2.0;2;2.0;0;2.0;0.0
90;131;876;0.5;0.007633587786259542;0.007633587786259542;0.015037593984962405;0.015037593984962405;131.0;131.0;1.0;2;2.0;0;2.0;0.0
91;123;892;0.8333333333333334;0.04065040650406504;0.04065040650406504;0.07751937984496124;0.07751937984496124;123.0;123.0;5.0;6;6.0;0;6.0;0.0
92;115;897;0.5;0.02608695652173913;0.02608695652173913;0.049586776859504134;0.049586776859504134;115.0;115.0;3.0;6;6.0;0;6.0;0.0
93;131;888;0.8888888888888888;0.061068702290076333;0.061068702290076333;0.11428571428571428;0.11428571428571428;131.0;131.0;8.0;9;9.0;0;9.0;0.0
94;140;885;0.5;0.014285714285714285;0.014285714285714285;0.02777777777777778;0.02777777777777778;140.0;140.0;2.0;4;4.0;0;4.0;0.0
95;114;904;0.8;0.03508771929824561;0.03508771929824561;0.06722689075630252;0.06722689075630252;114.0;114.0;4.0;5;5.0;0;5.0;0.0
96;127;885;1.0;0.015748031496062992;0.015748031496062992;0.031007751937984496;0.031007751937984496;127.0;127.0;2.0;2;2.0;0;2.0;0.0
97;124;887;0.42857142857142855;0.024193548387096774;0.024193548387096774;0.04580152671755725;0.04580152671755725;124.0;124.0;3.0;7;7.0;0;7.0;0.0
98;123;888;1.0;0.024390243902439025;0.024390243902439025;0.047619047619047616;0.047619047619047616;123.0;123.0;3.0;3;3.0;0;3.0;0.0
99;132;883;0.42857142857142855;0.022727272727272728;0.022727272727272728;0.04316546762589928;0.04316546762589928;132.0;132.0;3.0;7;7.0;0;7.0;0.0
100;125;884;1.0;0.016;0.016;0.031496062992125984;0.031496062992125984;125.0;125.0;2.0;2;2.0;0;2.0;0.0
