batch;dk_cells;training_cells;precision;recall;repairing_recall;f1;repairing_f1;detected_errors;total_errors;correct_repairs;total_repairs;total_repairs_grdt;repairs_on_correct_cells;repairs_on_incorrect_cells;rmse
34;11;616;1.0;0.45454545454545453;0.45454545454545453;0.625;0.625;11.0;11.0;5.0;5;5.0;0;5.0;0.0
35;13;862;0;0.0;0.0;0;0;13.0;13.0;0.0;0;0;0;0;0.0
36;8;867;0;0.0;0.0;0;0;8.0;8.0;0.0;0;0;0;0;0.0
37;14;613;0.5;0.07142857142857142;0.07142857142857142;0.125;0.125;14.0;14.0;1.0;2;2.0;0;2.0;0.0
38;14;986;0;0.0;0.0;0;0;14.0;14.0;0.0;0;0;0;0;0.0
39;7;619;1.0;0.42857142857142855;0.42857142857142855;0.6;0.6;7.0;7.0;3.0;3;3.0;0;3.0;0.0
40;21;856;0.6666666666666666;0.09523809523809523;0.09523809523809523;0.16666666666666666;0.16666666666666666;21.0;21.0;2.0;3;3.0;0;3.0;0.0
41;13;862;1.0;0.15384615384615385;0.15384615384615385;0.2666666666666667;0.2666666666666667;13.0;13.0;2.0;2;2.0;0;2.0;0.0
42;16;859;1.0;0.125;0.125;0.2222222222222222;0.2222222222222222;16.0;16.0;2.0;2;2.0;0;2.0;0.0
43;12;988;1.0;0.08333333333333333;0.08333333333333333;0.15384615384615385;0.15384615384615385;12.0;12.0;1.0;1;1.0;0;1.0;0.0
44;8;742;0;0.0;0.0;0;0;8.0;8.0;0.0;0;0;0;0;0.0
45;13;612;0;0.0;0.0;0;0;13.0;13.0;0.0;0;0;0;0;0.0
46;18;983;1.0;0.1111111111111111;0.1111111111111111;0.19999999999999998;0.19999999999999998;18.0;18.0;2.0;2;2.0;0;2.0;0.0
47;15;736;0;0.0;0.0;0;0;15.0;15.0;0.0;0;0;0;0;0.0
48;16;736;0;0.0;0.0;0;0;16.0;16.0;0.0;0;0;0;0;0.0
49;9;742;0;0.0;0.0;0;0;9.0;9.0;0.0;0;0;0;0;0.0
50;18;608;0.0;0.0;0.0;0;0;18.0;18.0;0.0;2;2.0;0;2.0;0.0
51;9;741;0;0.0;0.0;0;0;9.0;9.0;0.0;0;0;0;0;0.0
52;9;617;0;0.0;0.0;0;0;9.0;9.0;0.0;0;0;0;0;0.0
53;21;605;1.0;0.047619047619047616;0.047619047619047616;0.0909090909090909;0.0909090909090909;21.0;21.0;1.0;1;1.0;0;1.0;0.0
54;13;864;1.0;0.07692307692307693;0.07692307692307693;0.14285714285714288;0.14285714285714288;13.0;13.0;1.0;1;1.0;0;1.0;0.0
55;16;862;1.0;0.125;0.125;0.2222222222222222;0.2222222222222222;16.0;16.0;2.0;2;2.0;0;2.0;0.0
56;22;980;1.0;0.045454545454545456;0.045454545454545456;0.08695652173913045;0.08695652173913045;22.0;22.0;1.0;1;1.0;0;1.0;0.0
57;14;612;0;0.0;0.0;0;0;14.0;14.0;0.0;0;0;0;0;0.0
58;13;862;0;0.0;0.0;0;0;13.0;13.0;0.0;0;0;0;0;0.0
59;11;865;0;0.0;0.0;0;0;11.0;11.0;0.0;0;0;0;0;0.0
60;19;981;1.0;0.21052631578947367;0.21052631578947367;0.34782608695652173;0.34782608695652173;19.0;19.0;4.0;4;4.0;0;4.0;0.0
61;12;488;0;0.0;0.0;0;0;12.0;12.0;0.0;0;0;0;0;0.0
62;12;864;1.0;0.25;0.25;0.4;0.4;12.0;12.0;3.0;3;3.0;0;3.0;0.0
63;20;734;1.0;0.05;0.05;0.09523809523809523;0.09523809523809523;20.0;20.0;1.0;1;1.0;0;1.0;0.0
64;13;987;1.0;0.07692307692307693;0.07692307692307693;0.14285714285714288;0.14285714285714288;13.0;13.0;1.0;1;1.0;0;1.0;0.0
65;20;856;1.0;0.05;0.05;0.09523809523809523;0.09523809523809523;20.0;20.0;1.0;1;1.0;0;1.0;0.0
66;22;978;0;0.0;0.0;0;0;22.0;22.0;0.0;0;0;0;0;0.0
67;16;861;0.0;0.0;0.0;0;0;16.0;16.0;0.0;2;2.0;0;2.0;0.0
68;17;859;1.0;0.058823529411764705;0.058823529411764705;0.1111111111111111;0.1111111111111111;17.0;17.0;1.0;1;1.0;0;1.0;0.0
69;12;614;0;0.0;0.0;0;0;12.0;12.0;0.0;0;0;0;0;0.0
70;7;370;0;0.0;0.0;0;0;7.0;7.0;0.0;0;0;0;0;0.0
71;17;859;0.0;0.0;0.0;0;0;17.0;17.0;0.0;2;2.0;0;2.0;0.0
72;13;488;0;0.0;0.0;0;0;13.0;13.0;0.0;0;0;0;0;0.0
73;9;616;1.0;0.1111111111111111;0.1111111111111111;0.19999999999999998;0.19999999999999998;9.0;9.0;1.0;1;1.0;0;1.0;0.0
74;11;866;1.0;0.18181818181818182;0.18181818181818182;0.3076923076923077;0.3076923076923077;11.0;11.0;2.0;2;2.0;0;2.0;0.0
75;16;735;1.0;0.0625;0.0625;0.11764705882352941;0.11764705882352941;16.0;16.0;1.0;1;1.0;0;1.0;0.0
76;18;983;1.0;0.1111111111111111;0.1111111111111111;0.19999999999999998;0.19999999999999998;18.0;18.0;2.0;2;2.0;0;2.0;0.0
77;14;736;1.0;0.07142857142857142;0.07142857142857142;0.13333333333333333;0.13333333333333333;14.0;14.0;1.0;1;1.0;0;1.0;0.0
78;13;862;1.0;0.07692307692307693;0.07692307692307693;0.14285714285714288;0.14285714285714288;13.0;13.0;1.0;1;1.0;0;1.0;0.0
79;10;740;1.0;0.1;0.1;0.18181818181818182;0.18181818181818182;10.0;10.0;1.0;1;1.0;0;1.0;0.0
80;14;736;0;0.0;0.0;0;0;14.0;14.0;0.0;0;0;0;0;0.0
81;14;863;1.0;0.2857142857142857;0.2857142857142857;0.4444444444444445;0.4444444444444445;14.0;14.0;4.0;4;4.0;0;4.0;0.0
82;9;616;0;0.0;0.0;0;0;9.0;9.0;0.0;0;0;0;0;0.0
83;12;614;1.0;0.08333333333333333;0.08333333333333333;0.15384615384615385;0.15384615384615385;12.0;12.0;1.0;1;1.0;0;1.0;0.0
84;14;863;0;0.0;0.0;0;0;14.0;14.0;0.0;0;0;0;0;0.0
85;19;983;1.0;0.10526315789473684;0.10526315789473684;0.1904761904761905;0.1904761904761905;19.0;19.0;2.0;2;2.0;0;2.0;0.0
86;15;861;0.0;0.0;0.0;0;0;15.0;15.0;0.0;1;1.0;0;1.0;0.0
87;9;867;0;0.0;0.0;0;0;9.0;9.0;0.0;0;0;0;0;0.0
88;15;985;0;0.0;0.0;0;0;15.0;15.0;0.0;0;0;0;0;0.0
89;11;489;1.0;0.18181818181818182;0.18181818181818182;0.3076923076923077;0.3076923076923077;11.0;11.0;2.0;2;2.0;0;2.0;0.0
90;20;732;0;0.0;0.0;0;0;20.0;20.0;0.0;0;0;0;0;0.0
91;19;734;0.8;0.21052631578947367;0.21052631578947367;0.3333333333333333;0.3333333333333333;19.0;19.0;4.0;5;5.0;0;5.0;0.0
92;16;861;0;0.0;0.0;0;0;16.0;16.0;0.0;0;0;0;0;0.0
93;15;860;1.0;0.06666666666666667;0.06666666666666667;0.125;0.125;15.0;15.0;1.0;1;1.0;0;1.0;0.0
94;12;864;0;0.0;0.0;0;0;12.0;12.0;0.0;0;0;0;0;0.0
95;16;735;0.0;0.0;0.0;0;0;16.0;16.0;0.0;1;1.0;0;1.0;0.0
96;24;977;0;0.0;0.0;0;0;24.0;24.0;0.0;0;0;0;0;0.0
97;13;614;0;0.0;0.0;0;0;13.0;13.0;0.0;0;0;0;0;0.0
98;16;860;1.0;0.0625;0.0625;0.11764705882352941;0.11764705882352941;16.0;16.0;1.0;1;1.0;0;1.0;0.0
99;9;616;0;0.0;0.0;0;0;9.0;9.0;0.0;0;0;0;0;0.0
100;8;618;0.0;0.0;0.0;0;0;8.0;8.0;0.0;1;1.0;0;1.0;0.0
