infer_mode;features;train_using_all_batches;skip_training_starting_batch;batch;featurizer;attribute;feature;weight
dk;incremental;True;-1;20;OccurAttrFeaturizer;team;stadium;2.307
dk;incremental;True;-1;20;OccurAttrFeaturizer;team;season;0.655
dk;incremental;True;-1;20;OccurAttrFeaturizer;team;manager;3.223
dk;incremental;True;-1;21;OccurAttrFeaturizer;season;name;1.284
dk;incremental;True;-1;21;OccurAttrFeaturizer;season;surname;1.298
dk;incremental;True;-1;21;OccurAttrFeaturizer;season;birthyear;-0.094
dk;incremental;True;-1;21;OccurAttrFeaturizer;season;birthplace;0.819
dk;incremental;True;-1;21;OccurAttrFeaturizer;season;position;-0.072
dk;incremental;True;-1;21;OccurAttrFeaturizer;season;team;2.192
dk;incremental;True;-1;21;OccurAttrFeaturizer;season;city;0.678
dk;incremental;True;-1;21;OccurAttrFeaturizer;season;stadium;0.822
dk;incremental;True;-1;21;OccurAttrFeaturizer;season;season;0.0
dk;incremental;True;-1;21;OccurAttrFeaturizer;season;manager;2.565
dk;incremental;True;-1;22;OccurAttrFeaturizer;position;name;1.947
dk;incremental;True;-1;22;OccurAttrFeaturizer;position;surname;1.941
dk;incremental;True;-1;22;OccurAttrFeaturizer;position;birthyear;0.104
dk;incremental;True;-1;22;OccurAttrFeaturizer;position;birthplace;0.642
dk;incremental;True;-1;22;OccurAttrFeaturizer;position;position;0.0
dk;incremental;True;-1;22;OccurAttrFeaturizer;position;team;1.091
dk;incremental;True;-1;22;OccurAttrFeaturizer;position;city;0.627
dk;incremental;True;-1;22;OccurAttrFeaturizer;position;stadium;0.432
dk;incremental;True;-1;22;OccurAttrFeaturizer;position;season;-0.092
dk;incremental;True;-1;22;OccurAttrFeaturizer;position;manager;0.987
dk;incremental;True;-1;23;OccurAttrFeaturizer;season;name;1.284
dk;incremental;True;-1;23;OccurAttrFeaturizer;season;surname;1.298
dk;incremental;True;-1;23;OccurAttrFeaturizer;season;birthyear;-0.094
dk;incremental;True;-1;23;OccurAttrFeaturizer;season;birthplace;0.819
dk;incremental;True;-1;23;OccurAttrFeaturizer;season;position;-0.072
dk;incremental;True;-1;23;OccurAttrFeaturizer;season;team;2.192
dk;incremental;True;-1;23;OccurAttrFeaturizer;season;city;0.678
dk;incremental;True;-1;23;OccurAttrFeaturizer;season;stadium;0.822
dk;incremental;True;-1;23;OccurAttrFeaturizer;season;season;0.0
dk;incremental;True;-1;23;OccurAttrFeaturizer;season;manager;2.565
dk;incremental;True;-1;25;OccurAttrFeaturizer;city;name;1.623
dk;incremental;True;-1;25;OccurAttrFeaturizer;city;surname;1.612
dk;incremental;True;-1;25;OccurAttrFeaturizer;city;birthyear;0.198
dk;incremental;True;-1;25;OccurAttrFeaturizer;city;birthplace;1.218
dk;incremental;True;-1;25;OccurAttrFeaturizer;city;position;0.085
dk;incremental;True;-1;25;OccurAttrFeaturizer;city;team;2.465
dk;incremental;True;-1;25;OccurAttrFeaturizer;city;city;0.0
dk;incremental;True;-1;25;OccurAttrFeaturizer;city;stadium;2.842
dk;incremental;True;-1;25;OccurAttrFeaturizer;city;season;0.256
dk;incremental;True;-1;25;OccurAttrFeaturizer;city;manager;1.68
dk;incremental;True;-1;25;OccurAttrFeaturizer;position;name;1.947
dk;incremental;True;-1;25;OccurAttrFeaturizer;position;surname;1.941
dk;incremental;True;-1;25;OccurAttrFeaturizer;position;birthyear;0.104
dk;incremental;True;-1;25;OccurAttrFeaturizer;position;birthplace;0.642
dk;incremental;True;-1;25;OccurAttrFeaturizer;position;position;0.0
dk;incremental;True;-1;25;OccurAttrFeaturizer;position;team;1.091
dk;incremental;True;-1;25;OccurAttrFeaturizer;position;city;0.627
dk;incremental;True;-1;25;OccurAttrFeaturizer;position;stadium;0.432
dk;incremental;True;-1;25;OccurAttrFeaturizer;position;season;-0.092
dk;incremental;True;-1;25;OccurAttrFeaturizer;position;manager;0.987
dk;incremental;True;-1;25;OccurAttrFeaturizer;season;name;1.284
dk;incremental;True;-1;25;OccurAttrFeaturizer;season;surname;1.298
dk;incremental;True;-1;25;OccurAttrFeaturizer;season;birthyear;-0.094
dk;incremental;True;-1;25;OccurAttrFeaturizer;season;birthplace;0.819
dk;incremental;True;-1;25;OccurAttrFeaturizer;season;position;-0.072
dk;incremental;True;-1;25;OccurAttrFeaturizer;season;team;2.192
dk;incremental;True;-1;25;OccurAttrFeaturizer;season;city;0.678
dk;incremental;True;-1;25;OccurAttrFeaturizer;season;stadium;0.822
dk;incremental;True;-1;25;OccurAttrFeaturizer;season;season;0.0
dk;incremental;True;-1;25;OccurAttrFeaturizer;season;manager;2.565
dk;incremental;True;-1;26;OccurAttrFeaturizer;manager;name;2.538
dk;incremental;True;-1;26;OccurAttrFeaturizer;manager;surname;2.615
dk;incremental;True;-1;26;OccurAttrFeaturizer;manager;birthyear;0.305
dk;incremental;True;-1;26;OccurAttrFeaturizer;manager;birthplace;1.615
dk;incremental;True;-1;26;OccurAttrFeaturizer;manager;position;0.058
dk;incremental;True;-1;26;OccurAttrFeaturizer;manager;team;3.537
dk;incremental;True;-1;26;OccurAttrFeaturizer;manager;city;1.885
dk;incremental;True;-1;26;OccurAttrFeaturizer;manager;stadium;1.839
dk;incremental;True;-1;26;OccurAttrFeaturizer;manager;season;0.889
dk;incremental;True;-1;26;OccurAttrFeaturizer;manager;manager;0.0
dk;incremental;True;-1;27;OccurAttrFeaturizer;position;name;1.947
dk;incremental;True;-1;27;OccurAttrFeaturizer;position;surname;1.941
dk;incremental;True;-1;27;OccurAttrFeaturizer;position;birthyear;0.104
dk;incremental;True;-1;27;OccurAttrFeaturizer;position;birthplace;0.642
dk;incremental;True;-1;27;OccurAttrFeaturizer;position;position;0.0
dk;incremental;True;-1;27;OccurAttrFeaturizer;position;team;1.091
dk;incremental;True;-1;27;OccurAttrFeaturizer;position;city;0.627
dk;incremental;True;-1;27;OccurAttrFeaturizer;position;stadium;0.432
dk;incremental;True;-1;27;OccurAttrFeaturizer;position;season;-0.092
dk;incremental;True;-1;27;OccurAttrFeaturizer;position;manager;0.987
dk;incremental;True;-1;28;OccurAttrFeaturizer;team;name;1.867
dk;incremental;True;-1;28;OccurAttrFeaturizer;team;surname;1.855
dk;incremental;True;-1;28;OccurAttrFeaturizer;team;birthyear;0.224
dk;incremental;True;-1;28;OccurAttrFeaturizer;team;birthplace;1.13
dk;incremental;True;-1;28;OccurAttrFeaturizer;team;position;0.009
dk;incremental;True;-1;28;OccurAttrFeaturizer;team;team;0.0
dk;incremental;True;-1;28;OccurAttrFeaturizer;team;city;2.278
dk;incremental;True;-1;28;OccurAttrFeaturizer;team;stadium;2.307
dk;incremental;True;-1;28;OccurAttrFeaturizer;team;season;0.655
dk;incremental;True;-1;28;OccurAttrFeaturizer;team;manager;3.223
dk;incremental;True;-1;29;OccurAttrFeaturizer;season;name;1.284
dk;incremental;True;-1;29;OccurAttrFeaturizer;season;surname;1.298
dk;incremental;True;-1;29;OccurAttrFeaturizer;season;birthyear;-0.094
dk;incremental;True;-1;29;OccurAttrFeaturizer;season;birthplace;0.819
dk;incremental;True;-1;29;OccurAttrFeaturizer;season;position;-0.072
dk;incremental;True;-1;29;OccurAttrFeaturizer;season;team;2.192
dk;incremental;True;-1;29;OccurAttrFeaturizer;season;city;0.678
dk;incremental;True;-1;29;OccurAttrFeaturizer;season;stadium;0.822
dk;incremental;True;-1;29;OccurAttrFeaturizer;season;season;0.0
dk;incremental;True;-1;29;OccurAttrFeaturizer;season;manager;2.565
dk;incremental;True;-1;30;OccurAttrFeaturizer;season;name;1.284
dk;incremental;True;-1;30;OccurAttrFeaturizer;season;surname;1.298
